Frequency(ppm);Intensity
-21,41673;0,844323974281366
-21,41498;0,00470594972772199
-21,41323;-0,280965753336859
-21,41147;0,753739833568918
-21,40972;0,154020546866946
-21,40797;-0,404222331317316
-21,40622;-0,0891244598851898
-21,40446;-0,703856995565687
-21,40271;0,58175555201972
-21,40096;0,244161801990237
-21,39921;-0,195278496944211
-21,39746;0,587063173622139
-21,39571;-0,0136307608340037
-21,39395;0,201182207799605
-21,3922;-0,348627802521634
-21,39045;-0,0541179812700525
-21,3887;0,0516927686868239
-21,38695;0,290186690678044
-21,38519;0,405968710014983
-21,38344;-0,166706989540565
-21,38169;-0,235761601067499
-21,37994;0,0679388087603815
-21,37819;0,722074675869501
-21,37643;-0,329467854217352
-21,37468;-0,357267171361559
-21,37293;-0,262598574672264
-21,37118;-0,213025732036538
-21,36943;-0,235140007269291
-21,36768;0,0515882284060016
-21,36592;0,448630597977796
-21,36417;0,403579161222418
-21,36242;0,0598267214498963
-21,36067;0,195660186736901
-21,35892;-0,0993141921341502
-21,35716;0,145229022858465
-21,35541;-0,440468743888535
-21,35366;0,183984715500159
-21,35191;0,409588327180365
-21,35016;-0,414754932550424
-21,3484;0,0369297208925168
-21,34665;0,262194943158076
-21,3449;0,0591984143752683
-21,34315;0,504397328210205
-21,3414;0,721220394283477
-21,33965;0,632167238838632
-21,33789;-0,071494770174485
-21,33614;-0,704271523155567
-21,33439;-0,495536124931147
-21,33264;-0,497276473102988
-21,33088;-0,0381894967563323
-21,32913;-0,205539567793108
-21,32738;-0,0923331201034485
-21,32563;-0,0193825303276127
-21,32388;0,388105392930712
-21,32212;0,60599344975628
-21,32037;0,219015533387132
-21,31862;0,309655803182472
-21,31687;0,865520671666795
-21,31512;-0,536095242481687
-21,31337;-0,176662691462859
-21,31161;0,533972779028421
-21,30986;0,700123723272136
-21,30811;-0,0212255685419852
-21,30636;-0,256117392205747
-21,30461;0,121871284811268
-21,30285;0,167159746533331
-21,3011;0,572850797204536
-21,29935;0,710287572388659
-21,2976;-0,11031446498483
-21,29585;0,254347462922866
-21,29409;0,222107110843096
-21,29234;-0,456095067181815
-21,29059;-0,144164500076142
-21,28884;0,664430153083316
-21,28709;0,323504197291642
-21,28534;0,0201116511417223
-21,28358;0,148766172589388
-21,28183;0,958519443864787
-21,28008;0,289189281911284
-21,27833;0,355778256720997
-21,27658;0,201970125830475
-21,27482;0,0543595776366461
-21,27307;-0,388864357964819
-21,27132;-0,532281262116364
-21,26957;0,481954074468963
-21,26782;-0,0802068005510733
-21,26606;-0,220184006538665
-21,26431;0,43881712106539
-21,26256;0,539154607898376
-21,26081;-0,42322150135156
-21,25906;-0,269584376252905
-21,25731;-0,256873909439953
-21,25555;-0,0999041229738993
-21,2538;-0,382331335050359
-21,25205;0,257234692668589
-21,2503;-0,363209508991591
-21,24854;0,291461534859694
-21,24679;0,262128820682046
-21,24504;-0,0314098928589414
-21,24329;-0,223915290776501
-21,24154;-0,362177744892117
-21,23978;-0,363191539842947
-21,23803;-0,248427472265312
-21,23628;-0,0800985178580755
-21,23453;0,282484159325522
-21,23278;-0,384804550055918
-21,23103;0,67184736699896
-21,22927;0,0786809794853811
-21,22752;0,724710632964931
-21,22577;-0,223112544751762
-21,22402;-0,276701830261814
-21,22227;0,168406589517233
-21,22051;0,762040479688029
-21,21876;0,649400448516599
-21,21701;0,458923744940044
-21,21526;0,205767374634353
-21,21351;0,120739311496453
-21,21175;-0,751566957390741
-21,21;-0,443154776176345
-21,20825;-0,344307276475733
-21,2065;-0,686734672729855
-21,20475;0,157744483287735
-21,203;-0,00195035347465403
-21,20124;-0,203851854291111
-21,19949;0,0327705239434046
-21,19774;-0,267184416517428
-21,19599;0,143270155421232
-21,19423;0,339904056228142
-21,19248;-0,455367368131876
-21,19073;-0,498101036492077
-21,18898;0,421449198375849
-21,18723;0,539601460007627
-21,18548;0,342447433351091
-21,18372;0,962829049518126
-21,18197;-0,393356334037575
-21,18022;-0,366188143232582
-21,17847;0,180768025439995
-21,17672;0,0867589850437073
-21,17496;-0,309871711777845
-21,17321;-0,599699185114143
-21,17146;0,00380430275042817
-21,16971;-0,483901220020351
-21,16796;0,426415343749761
-21,1662;0,291499919526866
-21,16445;0,0737010582336255
-21,1627;0,756268046485813
-21,16095;0,0894330554712999
-21,1592;-0,0318244572111222
-21,15744;-0,186221446605491
-21,15569;-0,0587762989143827
-21,15394;-0,43489060666859
-21,15219;0,235796868977282
-21,15044;0,146819989352721
-21,14869;0,883632600047203
-21,14693;0,386100094881388
-21,14518;0,617605356391381
-21,14343;0,0604557322322584
-21,14168;-0,0859963636542221
-21,13993;-0,569731142978277
-21,13817;0,236238942610261
-21,13642;-0,0095086282027611
-21,13467;0,148744898329683
-21,13292;-0,476645559022484
-21,13117;-0,221899914729684
-21,12941;-0,0525753388230108
-21,12766;0,369897624908425
-21,12591;-0,391326152667286
-21,12416;0,100480394248012
-21,12241;-0,535512412139595
-21,12066;0,0607654796802765
-21,1189;-0,31303154857543
-21,11715;0,274568259855805
-21,1154;0,0314880489701939
-21,11365;0,811503845500724
-21,11189;0,0737675364412797
-21,11014;-0,622676669452883
-21,10839;0,0261354779804178
-21,10664;0,458332809377728
-21,10489;-0,483096895725789
-21,10314;-0,67792536963882
-21,10138;0,619722258472107
-21,09963;0,370979179524676
-21,09788;-0,167369837777689
-21,09613;0,387249705395184
-21,09438;0,257157968270266
-21,09262;-0,281218775585197
-21,09087;0,679971098847823
-21,08912;-0,072919902076015
-21,08737;0,0656171789853713
-21,08562;0,323250094094733
-21,08386;-0,135824866393108
-21,08211;0,930281988033231
-21,08036;0,327676543146138
-21,07861;-0,567010362508031
-21,07686;-0,170377401343388
-21,0751;0,168096824910043
-21,07335;-0,83559169145945
-21,0716;-0,173194921340857
-21,06985;-0,3400362835516
-21,0681;0,324662677351177
-21,06635;0,716653274199024
-21,06459;0,0646574490183648
-21,06284;-0,229457888520942
-21,06109;-0,00806291132131007
-21,05934;-0,565821362680301
-21,05758;0,634452846311013
-21,05583;-0,356504208117366
-21,05408;0,377761826540098
-21,05233;0,45587838582496
-21,05058;0,757884167277201
-21,04883;0,573296846597854
-21,04707;-0,189850340578699
-21,04532;0,0611807278529522
-21,04357;-0,323926419972661
-21,04182;-0,0630357571537298
-21,04007;-0,0264416945884627
-21,03831;-0,32081895974404
-21,03656;-0,156705910107692
-21,03481;-0,122061049839045
-21,03306;0,146504481490903
-21,03131;-0,0546415457719197
-21,02955;-0,917933194358486
-21,0278;-0,503372047418358
-21,02605;-0,165874030590099
-21,0243;0,347418892228389
-21,02255;0,384119696693624
-21,0208;0,0356068654185943
-21,01904;-0,477820902732052
-21,01729;0,0635061784509281
-21,01554;0,205074071392927
-21,01379;0,219788102194334
-21,01204;-0,201749912778861
-21,01028;0,805947645788094
-21,00853;0,5105801868293
-21,00678;0,695729388822103
-21,00503;0,188797921282976
-21,00328;0,354156910866836
-21,00152;0,193967147044452
-20,99977;-0,0353891758388377
-20,99802;0,102067837648854
-20,99627;-0,233588110496652
-20,99452;-0,223772620895351
-20,99276;0,547738806797204
-20,99101;-0,694453553922534
-20,98926;0,549012553668792
-20,98751;-0,0587887377394
-20,98576;0,149620172530003
-20,984;0,173521933038445
-20,98225;-0,505537744603489
-20,9805;-0,32834391828942
-20,97875;0,0684805808440343
-20,977;-0,247130638560229
-20,97524;-0,138485173674086
-20,97349;0,180799591630413
-20,97174;0,123566498028505
-20,96999;0,0943796207871856
-20,96824;-0,424408220510179
-20,96649;0,524516947884524
-20,96473;0,63296015721103
-20,96298;-0,248039336008189
-20,96123;0,447000678846529
-20,95948;0,797323356079314
-20,95773;-0,570543556604548
-20,95597;0,264203638764764
-20,95422;-0,330454320427751
-20,95247;1,02486607701671
-20,95072;0,0547074898408824
-20,94897;0,928082609583333
-20,94721;0,110950384004929
-20,94546;0,50915095246504
-20,94371;0,373902271338087
-20,94196;-0,0955523373180166
-20,94021;0,28322217263664
-20,93846;0,597660446672541
-20,9367;-0,197749492136934
-20,93495;0,177104058494729
-20,9332;0,332521983148316
-20,93145;0,451111734592963
-20,9297;-0,708745912758896
-20,92794;0,474342193720658
-20,92619;0,373384368069189
-20,92444;-0,132406436162758
-20,92269;0,454574292624357
-20,92094;0,184842802896596
-20,91918;-0,424436795285029
-20,91743;-0,780239553054211
-20,91568;0,129192760408492
-20,91393;0,577138568945111
-20,91218;0,0539047244370552
-20,91042;0,123806047409782
-20,90867;-0,109987001969383
-20,90692;0,129056536237539
-20,90517;0,092083312590844
-20,90342;0,0269146509282932
-20,90166;0,0300359310748937
-20,89991;0,27027976255742
-20,89816;0,329122082187803
-20,89641;0,412982066797824
-20,89466;-0,188939388804187
-20,8929;-0,925896115056907
-20,89115;0,280910580656296
-20,8894;0,0769575429856338
-20,88765;-0,560719018253517
-20,8859;-0,317534814656043
-20,88415;-0,827610655224926
-20,88239;0,393880268334283
-20,88064;0,084069003202244
-20,87889;0,0300063977521347
-20,87714;-0,380885017994566
-20,87539;0,0568821236512033
-20,87363;0,25273542841043
-20,87188;0,352004806106848
-20,87013;0,230878577119891
-20,86838;0,471501852933773
-20,86663;-0,184300856572054
-20,86487;-0,556651241974885
-20,86312;0,627936855832194
-20,86137;-0,40382642236281
-20,85962;0,405841750931547
-20,85787;0,233990396252966
-20,85612;-0,0808194306920997
-20,85436;-0,190034026927373
-20,85261;-0,110296520389905
-20,85086;0,458740808009024
-20,84911;0,0506680700380634
-20,84735;0,0384581791358412
-20,8456;0,245253722905995
-20,84385;0,646662882457026
-20,8421;0,298260131490828
-20,84035;0,28924982222372
-20,8386;-0,140836120479222
-20,83684;-0,498726214440591
-20,83509;-0,00680419301129058
-20,83334;-0,0274687431725842
-20,83159;-0,276578004984556
-20,82984;-0,0701790826964798
-20,82808;-0,422491501687653
-20,82633;-0,639223005458864
-20,82458;0,577318907887934
-20,82283;0,239722552677047
-20,82108;0,492168874713528
-20,81932;0,240920453457426
-20,81757;0,674762946255963
-20,81582;-0,588968520770339
-20,81407;0,176607214668136
-20,81232;0,281624171670824
-20,81056;0,610420840530731
-20,80881;-0,371766957809328
-20,80706;-0,0370838064196875
-20,80531;-0,532900345301836
-20,80356;0,128009860762371
-20,80181;1,10717139762329
-20,80005;0,458094801884428
-20,7983;0,722858455863243
-20,79655;0,0752540461475727
-20,7948;-0,0968289962115511
-20,79305;0,0182638885756852
-20,79129;0,245855019841088
-20,78954;0,491536146277169
-20,78779;0,246935538140637
-20,78604;0,916570412195801
-20,78429;0,413690479788899
-20,78253;-0,339341134632668
-20,78078;0,510886665903824
-20,77903;0,386886675596875
-20,77728;-0,599636791944753
-20,77553;0,439272436007611
-20,77378;0,0413816684165043
-20,77202;0,510094782559083
-20,77027;-0,199309449880375
-20,76852;-0,299621391819215
-20,76677;0,735752731447858
-20,76501;0,854635526111303
-20,76326;0,386811239506092
-20,76151;0,584043382110634
-20,75976;-0,395051897852856
-20,75801;0,599197187905342
-20,75626;-0,367854152988482
-20,7545;0,953876988114048
-20,75275;0,546150514877834
-20,751;-0,205758289136932
-20,74925;0,0230837838961881
-20,7475;-0,149396507911391
-20,74574;-0,602618889569952
-20,74399;-0,853784734271965
-20,74224;0,186259479548549
-20,74049;-0,836910683524089
-20,73874;0,0958980768013101
-20,73698;0,280720478966534
-20,73523;-0,529406512713378
-20,73348;-0,179774582798998
-20,73173;0,170906045550868
-20,72998;-0,105989871853062
-20,72822;0,0326338325765638
-20,72647;0,286237162046896
-20,72472;0,702680258925354
-20,72297;0,167552218681533
-20,72122;0,0620738278263122
-20,71947;-0,0395669551099391
-20,71771;0,37023753863322
-20,71596;0,307588310616023
-20,71421;0,481054607558188
-20,71246;0,373131834806496
-20,7107;-0,154176264857244
-20,70895;0,431200730210742
-20,7072;0,44156618623911
-20,70545;0,193616702760075
-20,7037;-0,308310477460532
-20,70195;0,0478499067156773
-20,70019;0,2630726150689
-20,69844;0,000950739402389558
-20,69669;0,269289366507638
-20,69494;-0,0550248006402759
-20,69319;-0,513091086727464
-20,69143;0,24656759744204
-20,68968;0,048618732784708
-20,68793;-0,131679510043026
-20,68618;0,220307411036805
-20,68443;0,436208832125909
-20,68267;0,180721598388889
-20,68092;0,114839534612323
-20,67917;0,066866857279727
-20,67742;0,542846962040494
-20,67567;0,49202864200786
-20,67392;0,238495078460707
-20,67216;-0,00970188897586095
-20,67041;0,306097069286747
-20,66866;-0,0236789942020703
-20,66691;-0,204048823486052
-20,66516;-0,0948425148746832
-20,6634;-0,496911806622786
-20,66165;0,162083430433323
-20,6599;0,0755508753596047
-20,65815;-0,0722060259794818
-20,65639;-0,336968117033746
-20,65464;-0,546833390510441
-20,65289;0,145681958188184
-20,65114;0,662233000414418
-20,64939;-0,290783914658167
-20,64764;0,285260956104019
-20,64588;0,285266485342541
-20,64413;-0,24727601498028
-20,64238;0,0276696964551144
-20,64063;0,239983827747535
-20,63888;-0,265864855262704
-20,63713;-0,048690534057005
-20,63537;0,396867893006586
-20,63362;0,443123515626386
-20,63187;-0,256913955543886
-20,63012;-0,440795876077401
-20,62836;-0,110881562593949
-20,62661;-0,562076181641726
-20,62486;0,378533870982283
-20,62311;0,148948741929393
-20,62136;0,260866159620694
-20,61961;-0,490219946520533
-20,61785;0,289134157817065
-20,6161;0,379945419412304
-20,61435;-0,0895228599015864
-20,6126;0,545156115482659
-20,61085;-0,159745565710146
-20,60909;-0,113284296784835
-20,60734;0,206090694175856
-20,60559;0,0622442976917458
-20,60384;-0,330931817999547
-20,60209;0,285455875186461
-20,60033;0,457413415289444
-20,59858;0,292362402220204
-20,59683;0,511944428671892
-20,59508;0,500529898428695
-20,59333;-0,121877255174057
-20,59158;0,251673103123821
-20,58982;0,195594638874128
-20,58807;-0,246330700242023
-20,58632;-0,0904067246333454
-20,58457;-0,185749252703849
-20,58282;0,26363562514621
-20,58106;0,225470174524855
-20,57931;0,667523658363736
-20,57756;0,403908965097093
-20,57581;0,314117825183996
-20,57405;0,455026661176548
-20,5723;0,188454796223825
-20,57055;-0,588349266375981
-20,5688;-0,392366595362841
-20,56705;0,258974062930212
-20,5653;-0,500155747935407
-20,56354;0,0709740544588393
-20,56179;-0,00737576272951504
-20,56004;0,240763556139107
-20,55829;0,479574702886632
-20,55654;0,59689756405109
-20,55478;0,40435470284862
-20,55303;0,402233211397714
-20,55128;-0,0921597569894207
-20,54953;-0,356059436880005
-20,54778;0,478777900277091
-20,54602;0,426236326380905
-20,54427;0,163162283778233
-20,54252;0,216102912369502
-20,54077;-0,233562074721768
-20,53902;-0,261797166266669
-20,53727;0,278090545671067
-20,53551;0,181550617788447
-20,53376;0,118008518469491
-20,53201;-0,729672512304275
-20,53026;0,338873831917449
-20,52851;0,192652661530601
-20,52675;0,521851688915481
-20,525;0,178931583703163
-20,52325;0,759030082254344
-20,5215;0,810603964726393
-20,51975;0,0759986488396873
-20,51799;-0,544413330005085
-20,51624;-0,732289537917651
-20,51449;0,582906788311087
-20,51274;0,407503787315833
-20,51099;0,0780539769931707
-20,50924;0,57815949967188
-20,50748;-0,102130070604789
-20,50573;0,00517717619736434
-20,50398;0,534660557724419
-20,50223;0,316189685660163
-20,50047;0,0270403076874695
-20,49872;-0,303412825526536
-20,49697;0,205921459347133
-20,49522;0,622632121222422
-20,49347;-0,367272077711067
-20,49171;-0,151557922428709
-20,48996;0,432485426494539
-20,48821;0,0294302274017621
-20,48646;0,0487984095940487
-20,48471;0,339116409755807
-20,48296;-0,307036352040252
-20,4812;-0,500926053194165
-20,47945;-0,485352680489601
-20,4777;-0,163927788381964
-20,47595;1,01337031267785
-20,4742;-0,588706912854041
-20,47244;0,0793984430693786
-20,47069;-0,10122434998884
-20,46894;-0,194097079656403
-20,46719;0,26723136812065
-20,46544;0,254586447660077
-20,46368;-0,486654254776428
-20,46193;0,620223086867914
-20,46018;-0,737846388996459
-20,45843;-0,617813996475346
-20,45668;-0,50989953006973
-20,45493;0,177830593430756
-20,45317;0,0299675449544988
-20,45142;0,0675104122118866
-20,44967;-0,456960292031422
-20,44792;0,0361675920478988
-20,44617;0,243124833371262
-20,44441;0,115915592554161
-20,44266;0,276984474859936
-20,44091;-0,399075583184009
-20,43916;0,1127757159342
-20,43741;0,302298858186924
-20,43565;0,0298613863765197
-20,4339;0,251897984427163
-20,43215;0,28594754445652
-20,4304;0,449338105126252
-20,42865;-1,14985544242223
-20,4269;0,450472932717976
-20,42514;-0,359586372374259
-20,42339;0,598213227746751
-20,42164;-0,126478913384003
-20,41989;-0,468284188085677
-20,41813;0,0965950885232012
-20,41638;-0,284840766254122
-20,41463;-0,134455635874031
-20,41288;0,0499812691918549
-20,41113;-0,455572611919776
-20,40937;-0,0232726615568727
-20,40762;0,434702314895911
-20,40587;-0,142030404847652
-20,40412;0,479453135865286
-20,40237;0,401945311917719
-20,40062;0,0976371263785756
-20,39886;0,582709742809112
-20,39711;-0,05727159597886
-20,39536;-0,387609518285799
-20,39361;-0,329423209814327
-20,39186;-0,250100561220677
-20,3901;-0,156038210523906
-20,38835;0,000267178377422045
-20,3866;0,500150689837815
-20,38485;-0,149370232374451
-20,3831;-0,183502196786049
-20,38134;0,45923511519356
-20,37959;-0,419924551483559
-20,37784;0,552233152338694
-20,37609;-0,286409040287186
-20,37434;-0,06623654071399
-20,37259;0,472706999436188
-20,37083;0,0711255104220415
-20,36908;-0,108951400223562
-20,36733;-0,344273995243701
-20,36558;0,449283138737522
-20,36382;-0,157093487008524
-20,36207;-0,0874131600004624
-20,36032;0,504322932800727
-20,35857;0,407168123777837
-20,35682;0,66665748901482
-20,35507;0,184718238707295
-20,35331;0,392645710967248
-20,35156;-0,246858899284351
-20,34981;-0,192039654205062
-20,34806;-0,354854619546651
-20,34631;-0,10541580424478
-20,34455;0,383006802084935
-20,3428;0,3284346406867
-20,34105;-0,137141235940769
-20,3393;0,0217296804194399
-20,33755;0,860997062061172
-20,33579;-0,110961409431698
-20,33404;0,291188737778955
-20,33229;-0,502021064217615
-20,33054;0,0398625183302397
-20,32879;0,254102640390091
-20,32703;0,659588445092798
-20,32528;0,281067458990667
-20,32353;0,100361505436589
-20,32178;0,373177679678374
-20,32003;0,502566909658293
-20,31828;-0,368856284409526
-20,31652;0,767139344232783
-20,31477;0,380891263464917
-20,31302;0,160361036068675
-20,31127;-0,0502578309465429
-20,30951;-0,247173465122542
-20,30776;0,0735748809365143
-20,30601;-0,235863285943671
-20,30426;-0,366579850844669
-20,30251;0,688138097484482
-20,30076;0,348839738566184
-20,299;0,343256790039712
-20,29725;-0,0163490135442659
-20,2955;0,0155294126421164
-20,29375;0,127249354533937
-20,292;-0,15793335444618
-20,29025;0,755333050318733
-20,28849;0,793564138396768
-20,28674;-0,548257260614265
-20,28499;0,126561141293498
-20,28324;0,196852658000617
-20,28148;-0,183154557824512
-20,27973;-0,726067996248757
-20,27798;-0,589290616356573
-20,27623;-0,24137290688165
-20,27448;0,734025160566152
-20,27273;0,598847855100872
-20,27097;-0,261522940542292
-20,26922;0,289675663828522
-20,26747;0,755048084623054
-20,26572;0,0546482563873792
-20,26397;-0,463381347285291
-20,26221;0,183599048034648
-20,26046;0,115958075175012
-20,25871;0,400577429696851
-20,25696;-0,409731988398762
-20,25521;-0,32975822723505
-20,25345;0,376261956544872
-20,2517;0,788609824054838
-20,24995;0,624604618093339
-20,2482;0,220894414655225
-20,24645;-0,495762044564898
-20,24469;0,337805993621899
-20,24294;-0,369860145696355
-20,24119;0,535863638259468
-20,23944;0,941950801900456
-20,23769;-0,157941761896801
-20,23594;-0,288342279338822
-20,23418;0,262759570087276
-20,23243;-0,424923159140527
-20,23068;0,044262382450441
-20,22893;0,259684270201512
-20,22717;-0,317996711293057
-20,22542;-0,0205977166027372
-20,22367;-0,10358033341031
-20,22192;0,240836832139015
-20,22017;-0,100396970400868
-20,21842;0,0326887266168017
-20,21666;0,764685254987863
-20,21491;0,502053403905564
-20,21316;0,163442532992029
-20,21141;-0,778348655805761
-20,20966;0,94247076414616
-20,2079;0,617919579789708
-20,20615;0,6555867492582
-20,2044;0,12245810321732
-20,20265;-0,235011683967415
-20,2009;0,264083371086737
-20,19914;0,0617975324429058
-20,19739;0,316131259735039
-20,19564;-0,0358099604636992
-20,19389;0,572415847752858
-20,19214;-0,292695289062973
-20,19039;-0,0405037349115448
-20,18863;0,110057575711993
-20,18688;0,657603708063728
-20,18513;-0,0735424124329034
-20,18338;0,0738845620674616
-20,18163;-0,715038048508426
-20,17987;0,0217852502586234
-20,17812;0,223905871492443
-20,17637;-0,699531663171108
-20,17462;0,558170036293124
-20,17287;-0,260311976537113
-20,17111;-0,807887099655744
-20,16936;0,455998347583623
-20,16761;-0,165166869703741
-20,16586;0,0126317106334072
-20,16411;0,326975314622082
-20,16235;-0,115690036034966
-20,1606;0,430134384627222
-20,15885;-0,166310826227837
-20,1571;-0,203807725623914
-20,15535;0,0141808083676782
-20,15359;-1,01971050582328
-20,15184;0,0995620935309043
-20,15009;-0,0177017030033241
-20,14834;-0,0516194836112315
-20,14659;-0,0865637974240688
-20,14483;0,449654968788285
-20,14308;0,642948969367953
-20,14133;0,216424077439243
-20,13958;0,714876504777123
-20,13783;-0,368222273667885
-20,13608;-0,0877100831148415
-20,13432;0,515337364991214
-20,13257;-0,211559675242624
-20,13082;0,227706420231662
-20,12907;-0,145269214576598
-20,12732;-0,240173485350192
-20,12556;0,0714347173920757
-20,12381;-0,470414038815204
-20,12206;-0,316547803907925
-20,12031;0,601345152614327
-20,11856;0,373817603807931
-20,1168;0,136508964656588
-20,11505;-0,36350598306157
-20,1133;0,429732337448907
-20,11155;-0,0737719682291045
-20,1098;0,674359293633587
-20,10805;-0,276118665557254
-20,10629;0,286127871321881
-20,10454;0,689065097054063
-20,10279;-0,126502646287709
-20,10104;-0,572825163652951
-20,09929;0,284244348205659
-20,09753;-0,0942338208998849
-20,09578;0,0669561230148219
-20,09403;0,102681171210808
-20,09228;0,241587999750419
-20,09053;0,243321857841432
-20,08877;-0,48412544177509
-20,08702;-0,352457906061684
-20,08527;-0,211770844573923
-20,08352;-0,0564767492553516
-20,08177;0,61830582211547
-20,08001;-0,679816736817455
-20,07826;-0,408476173283026
-20,07651;0,0495636962930747
-20,07476;-0,516350952186563
-20,07301;-0,0446855129161815
-20,07125;0,456543224093188
-20,0695;0,154310466107979
-20,06775;0,116912934274108
-20,066;-0,243132138687578
-20,06425;0,0845328613568141
-20,06249;-0,00251539249482059
-20,06074;0,20952686614699
-20,05899;-0,0897223835308784
-20,05724;-0,033664650494847
-20,05549;-0,165876718953083
-20,05374;-0,21072769867153
-20,05198;0,505727065406707
-20,05023;0,517092469713853
-20,04848;0,11709368554466
-20,04673;-0,0536481069904556
-20,04498;-0,0455129893543972
-20,04322;-0,15152521857717
-20,04147;-0,140058226572358
-20,03972;0,345560475848012
-20,03797;-0,074405379383943
-20,03622;-0,127503480307805
-20,03446;0,144080581498912
-20,03271;0,111159791376558
-20,03096;-0,14147073394108
-20,02921;-0,134527031383932
-20,02746;0,346079723928576
-20,02571;0,498676243509088
-20,02395;0,0656144294435661
-20,0222;-0,857909879219909
-20,02045;0,0116274911392235
-20,0187;0,174291468852776
-20,01694;0,938115803973346
-20,01519;0,205971352559719
-20,01344;0,523503275810096
-20,01169;-0,982190346173534
-20,00994;-0,35146085584474
-20,00819;-0,776038936328382
-20,00643;0,184694591890942
-20,00468;0,105565013086288
-20,00293;-0,711028893856591
-20,00118;-0,293238256327991
-19,99943;-0,164322987975158
-19,99767;0,646200425442511
-19,99592;-0,117367684787386
-19,99417;-0,08187222942558
-19,99242;0,257086411382862
-19,99067;0,257522860161584
-19,98891;0,643938047092403
-19,98716;0,379192215153792
-19,98541;0,587131093148249
-19,98366;0,118631035759696
-19,98191;0,0672157079658432
-19,98015;-0,26360370076852
-19,9784;0,656712202657155
-19,97665;0,651073603739403
-19,9749;-0,433382555305179
-19,97315;-0,143340789324755
-19,9714;-0,16210343551027
-19,96964;0,70430954328036
-19,96789;-0,0912458041013617
-19,96614;0,418922655775796
-19,96439;0,216896215270141
-19,96264;0,0101745441367053
-19,96088;0,803963165141825
-19,95913;-0,295622003773613
-19,95738;-0,19678745452013
-19,95563;-0,212744873516327
-19,95388;0,0508488418298316
-19,95212;-1,06713738982658
-19,95037;-0,346769768822764
-19,94862;0,77418622646527
-19,94687;0,0622546438122395
-19,94512;0,423889142401213
-19,94337;-0,333716407482584
-19,94161;-0,558916465469166
-19,93986;-0,0273361233221682
-19,93811;0,0871322537334482
-19,93636;0,0504871920554308
-19,9346;-0,0888873683539847
-19,93285;-0,30526902683829
-19,9311;-0,0611976871869951
-19,92935;0,148965630128755
-19,9276;-0,774118966417765
-19,92585;-0,249532414020206
-19,92409;-0,678703899653656
-19,92234;-0,209045890167769
-19,92059;0,0904377418825136
-19,91884;1,02226700938032
-19,91709;0,773953589717504
-19,91533;-0,0628002036260529
-19,91358;-0,123789069826021
-19,91183;0,158648745462769
-19,91008;-0,253665984461642
-19,90833;0,451714500766663
-19,90657;0,250251481782968
-19,90482;0,107063200847396
-19,90307;-0,305663584506409
-19,90132;-0,402983332102574
-19,89957;-0,00292426288535788
-19,89781;-0,0490732770875631
-19,89606;0,087997594111399
-19,89431;0,128503715167793
-19,89256;-0,218699503948939
-19,89081;-0,0397495466201263
-19,88906;-0,197112294374917
-19,8873;0,0573369795992
-19,88555;-0,15078035909521
-19,8838;-0,359903341749494
-19,88205;-0,0899301664563715
-19,88029;0,101303598761903
-19,87854;-0,148051231254149
-19,87679;-0,104936287508197
-19,87504;0,682646358921336
-19,87329;0,385309213168141
-19,87154;0,134513755689165
-19,86978;-0,164224805476726
-19,86803;-0,409075099025282
-19,86628;0,395064863170123
-19,86453;-0,0979017086187495
-19,86278;-0,399626241537107
-19,86102;0,357731149415115
-19,85927;-0,052971689458707
-19,85752;0,10588600657024
-19,85577;0,235531903614755
-19,85402;0,523430144798871
-19,85226;-0,441466995092197
-19,85051;0,118907704541636
-19,84876;-0,237212342667178
-19,84701;0,295990793451819
-19,84526;0,194343587510422
-19,84351;-0,0162836418400578
-19,84175;0,0391909056694199
-19,84;-0,218748169297503
-19,83825;0,515867221066699
-19,8365;-0,150791343899012
-19,83475;0,668438117574407
-19,83299;-0,729129687470718
-19,83124;0,517613286751897
-19,82949;0,280793591745116
-19,82774;0,0726580415684074
-19,82598;0,102677465704813
-19,82423;0,727391143612961
-19,82248;-0,268299884564987
-19,82073;0,41283107545242
-19,81898;-0,0714988829018096
-19,81723;-0,219046788427204
-19,81547;0,297856988458785
-19,81372;0,510972906893313
-19,81197;-0,494076834763027
-19,81022;0,333545630457491
-19,80847;-0,0209476114942084
-19,80672;0,342556738259661
-19,80496;0,861993910667404
-19,80321;-0,344440666041674
-19,80146;0,512981242686129
-19,79971;-0,140713636401549
-19,79795;0,107598406843525
-19,7962;0,133658744479655
-19,79445;-0,00187049350177318
-19,7927;-0,0556584959303605
-19,79095;0,137650001436208
-19,7892;-0,203519627105378
-19,78744;-0,00405861199216734
-19,78569;-0,266053302731934
-19,78394;-0,410750412202942
-19,78219;-0,416757172396541
-19,78044;-0,619330216885134
-19,77868;-0,311068962284057
-19,77693;0,0926007129725713
-19,77518;-0,074040728692262
-19,77343;0,305208729518711
-19,77168;0,619238935979685
-19,76992;-0,221925598584351
-19,76817;0,0543277016497069
-19,76642;-0,449707343535014
-19,76467;-0,217581700389432
-19,76292;0,327083672164255
-19,76117;-0,128689031063872
-19,75941;0,275489611777041
-19,75766;0,508226232205533
-19,75591;0,458574608808869
-19,75416;0,0196008260687522
-19,75241;-0,270539670707509
-19,75065;-0,624578702771984
-19,7489;-0,227737114028609
-19,74715;-0,0148423547579318
-19,7454;-0,0493009494957312
-19,74364;0,208153203651069
-19,74189;-0,180077133197481
